fpath,gender,masterCategory,baseColour,subCategory,articleType,labels,id,season,usage,fname
,Men,Footwear,Red,Flip Flops,Other,,24107.0,Fall,Casual,24107.jpg
,Women,Apparel,Pink,Topwear,"Shirts, TShirts & Tops",,18721.0,Fall,Casual,18721.jpg
,Unisex,Accessories,Black,Eyewear,Other,,58533.0,Winter,Casual,58533.jpg
,Men,Footwear,Brown,Shoes,Other,,20689.0,Winter,Casual,20689.jpg
,Women,Apparel,Green,Topwear,Other,,23211.0,Fall,Ethnic,23211.jpg
,Women,Footwear,White,Shoes,Other,,23917.0,Summer,Casual,23917.jpg
,Women,Apparel,Multi,Saree,Other,,52990.0,Fall,Ethnic,52990.jpg
,Women,Apparel,Maroon,Saree,Other,,52983.0,Fall,Ethnic,52983.jpg
,Men,Apparel,Blue,Topwear,"Shirts, TShirts & Tops",,15202.0,Fall,Casual,15202.jpg
,Women,Accessories,Silver,Eyewear,Other,,38186.0,Winter,Casual,38186.jpg
,Men,Apparel,Blue,Topwear,"Shirts, TShirts & Tops",,8403.0,Fall,Sports,8403.jpg
,Women,Accessories,Silver,Watches,Other,,59223.0,Winter,Casual,59223.jpg
,Women,Apparel,White,Topwear,"Shirts, TShirts & Tops",,51442.0,Summer,Casual,51442.jpg
,Women,Apparel,Brown,Innerwear,Other,,51006.0,Summer,Casual,51006.jpg
,Women,Apparel,Pink,Innerwear,Other,,59728.0,Summer,Casual,59728.jpg
,Women,Apparel,Purple,Topwear,Other,,50342.0,Summer,Ethnic,50342.jpg
,Men,Apparel,Grey,Topwear,"Shirts, TShirts & Tops",,8202.0,Summer,Casual,8202.jpg
,Men,Footwear,Grey,Shoes,Other,,3305.0,Spring,Sports,3305.jpg
,Unisex,Accessories,Pink,Eyewear,Other,,23752.0,Winter,Casual,23752.jpg
,Unisex,Accessories,Brown,Bags,Other,,33230.0,Summer,Casual,33230.jpg
,Women,Apparel,Teal,Dress,Skirts & Dresses,,48470.0,Summer,Casual,48470.jpg
,Men,Apparel,Red,Innerwear,Other,,52299.0,Summer,Casual,52299.jpg
,Women,Apparel,White,Bottomwear,"Pants, Sweatpants, Leggings & Jeggings",,2578.0,Summer,Casual,2578.jpg
,Men,Apparel,Black,Topwear,"Shirts, TShirts & Tops",,40087.0,Summer,Casual,40087.jpg
,Women,Footwear,Grey,Shoes,Other,,22505.0,Winter,Casual,22505.jpg
,Women,Apparel,Navy Blue,Topwear,"Shirts, TShirts & Tops",,3951.0,Summer,Casual,3951.jpg
,Women,Footwear,Blue,Shoes,Other,,12821.0,Fall,Casual,12821.jpg
,Men,Apparel,Black,Topwear,"Shirts, TShirts & Tops",,26721.0,Summer,Casual,26721.jpg
,Men,Footwear,Brown,Shoes,Other,,10295.0,Summer,Casual,10295.jpg
,Women,Apparel,Green,Topwear,Other,,7418.0,Summer,Ethnic,7418.jpg
,Men,Apparel,Black,Topwear,"Shirts, TShirts & Tops",,19402.0,Fall,Casual,19402.jpg
,Women,Accessories,Pink,Watches,Other,,25632.0,Winter,Casual,25632.jpg
,Men,Accessories,Red,Watches,Other,,51577.0,Winter,Casual,51577.jpg
,Men,Apparel,Blue,Topwear,Sweatshirts,,13224.0,Fall,Casual,13224.jpg
,Women,Apparel,Navy Blue,Topwear,"Shirts, TShirts & Tops",,6032.0,Summer,Casual,6032.jpg
,Men,Apparel,Brown,Topwear,"Shirts, TShirts & Tops",,14676.0,Fall,Casual,14676.jpg
,Men,Accessories,Lavender,Ties,Other,,18784.0,Summer,Formal,18784.jpg
,Girls,Apparel,Red,Topwear,"Shirts, TShirts & Tops",,5415.0,Summer,Casual,5415.jpg
,Girls,Apparel,White,Topwear,Other,,37585.0,Summer,Casual,37585.jpg
,Women,Footwear,Beige,Shoes,Other,,20279.0,Winter,Casual,20279.jpg
,Women,Accessories,Black,Jewellery,Other,,58629.0,Winter,Casual,58629.jpg
,Men,Apparel,Navy Blue,Topwear,"Shirts, TShirts & Tops",,10987.0,Fall,Casual,10987.jpg
,Men,Footwear,Black,Shoes,Other,,11878.0,Summer,Formal,11878.jpg
,Women,Apparel,White,Topwear,Other,,59375.0,Summer,Ethnic,59375.jpg
,Women,Footwear,Brown,Shoes,Other,,41721.0,Winter,Casual,41721.jpg
,Women,Apparel,Pink,Bottomwear,Skirts & Dresses,,32591.0,Summer,Casual,32591.jpg
,Men,Footwear,White,Shoes,Other,,5585.0,Summer,Sports,5585.jpg
,Women,Personal Care,White,Skin Care,Other,,55319.0,Spring,Casual,55319.jpg
,Men,Footwear,Tan,Shoes,Other,,7874.0,Summer,Formal,7874.jpg
,Unisex,Accessories,Black,Bags,Other,,37683.0,Summer,Casual,37683.jpg
,Men,Accessories,Black,Wallets,Other,,24868.0,Summer,Casual,24868.jpg
,Women,Apparel,Green,Topwear,Other,,40641.0,Summer,Ethnic,40641.jpg
,Men,Apparel,Grey,Topwear,Other,,14086.0,Fall,Casual,14086.jpg
,Women,Apparel,White,Topwear,"Shirts, TShirts & Tops",,51432.0,Summer,Casual,51432.jpg
,Men,Accessories,Black,Watches,Other,,49913.0,Winter,Casual,49913.jpg
,Women,Accessories,Lavender,Eyewear,Other,,50231.0,Winter,Casual,50231.jpg
,Women,Apparel,Blue,Dress,Skirts & Dresses,,18755.0,Fall,Casual,18755.jpg
,Men,Footwear,Navy Blue,Flip Flops,Other,,53880.0,Summer,Casual,53880.jpg
,Women,Footwear,White,Shoes,Other,,46584.0,Summer,Casual,46584.jpg
,Men,Accessories,White,Watches,Other,,32342.0,Winter,Casual,32342.jpg
,Women,Footwear,White,Shoes,Other,,3178.0,Summer,Sports,3178.jpg
,Men,Apparel,White,Topwear,"Shirts, TShirts & Tops",,8847.0,Fall,Casual,8847.jpg
,Men,Apparel,Navy Blue,Topwear,"Shirts, TShirts & Tops",,29024.0,Summer,Sports,29024.jpg
,Men,Accessories,Blue,Ties,Other,,58873.0,Summer,Casual,58873.jpg
,Men,Footwear,Black,Shoes,Other,,22122.0,Summer,Formal,22122.jpg
,Women,Apparel,Black,Topwear,"Shirts, TShirts & Tops",,10030.0,Fall,Sports,10030.jpg
,Women,Personal Care,Brown,Lips,Other,,57592.0,Spring,Casual,57592.jpg
,Women,Accessories,Metallic,Eyewear,Other,,21292.0,Winter,Casual,21292.jpg
,Men,Apparel,Grey,Topwear,"Shirts, TShirts & Tops",,7911.0,Fall,Casual,7911.jpg
,Men,Accessories,Blue,Watches,Other,,51515.0,Winter,Casual,51515.jpg
,Men,Apparel,Blue,Topwear,"Shirts, TShirts & Tops",,9557.0,Summer,Sports,9557.jpg
,Men,Apparel,White,Topwear,Sweatshirts,,13519.0,Fall,Casual,13519.jpg
,Men,Accessories,Steel,Eyewear,Other,,49673.0,Winter,Casual,49673.jpg
,Women,Apparel,Black,Topwear,"Shirts, TShirts & Tops",,57446.0,Summer,Casual,57446.jpg
,Men,Apparel,White,Topwear,"Shirts, TShirts & Tops",,32433.0,Summer,Casual,32433.jpg
,Men,Apparel,Blue,Topwear,"Shirts, TShirts & Tops",,26814.0,Summer,Formal,26814.jpg
,Men,Footwear,Black,Shoes,Other,,4994.0,Summer,Sports,4994.jpg
,Women,Personal Care,Silver,Nails,Other,,55378.0,Spring,Casual,55378.jpg
,Women,Accessories,Silver,Jewellery,Other,,48610.0,Summer,Casual,48610.jpg
,Men,Apparel,Grey,Bottomwear,"Pants, Sweatpants, Leggings & Jeggings",,26843.0,Summer,Casual,26843.jpg
,Women,Footwear,Turquoise Blue,Shoes,Other,,35783.0,Summer,Casual,35783.jpg
,Men,Footwear,White,Shoes,Other,,41449.0,Fall,Casual,41449.jpg
,Men,Accessories,Grey,Eyewear,Other,,28379.0,Winter,Casual,28379.jpg
,Women,Apparel,Beige,Topwear,"Shirts, TShirts & Tops",,37943.0,Summer,Casual,37943.jpg
,Men,Accessories,Grey,Eyewear,Other,,38203.0,Winter,Casual,38203.jpg
,Women,Accessories,Gold,Jewellery,Other,,54874.0,Fall,Casual,54874.jpg
,Women,Footwear,Green,Flip Flops,Other,,14341.0,Summer,Casual,14341.jpg
,Men,Apparel,Blue,Innerwear,Other,,15776.0,Summer,Casual,15776.jpg
,Men,Apparel,Blue,Topwear,"Shirts, TShirts & Tops",,44903.0,Summer,Casual,44903.jpg
,Men,Apparel,Yellow,Topwear,"Shirts, TShirts & Tops",,6172.0,Summer,Casual,6172.jpg
,Men,Footwear,Black,Shoes,Other,,7388.0,Winter,Formal,7388.jpg
,Women,Apparel,Olive,Topwear,Other,,34914.0,Summer,Ethnic,34914.jpg
,Women,Footwear,Black,Shoes,Other,,56896.0,Winter,Casual,56896.jpg
,Unisex,Footwear,Brown,Sandal,Other,,6366.0,Summer,Casual,6366.jpg
,Men,Apparel,Blue,Innerwear,Other,,18704.0,Summer,Casual,18704.jpg
,Men,Footwear,Brown,Shoes,Other,,11956.0,Summer,Casual,11956.jpg
,Women,Footwear,Brown,Shoes,Other,,32849.0,Winter,Casual,32849.jpg
,Men,Accessories,Black,Eyewear,Other,,30670.0,Winter,Casual,30670.jpg
,Women,Apparel,Red,Topwear,"Shirts, TShirts & Tops",,41379.0,Summer,Casual,41379.jpg
,Men,Apparel,Grey Melange,Innerwear,Other,,50554.0,Summer,Casual,50554.jpg
,Men,Apparel,Navy Blue,Topwear,"Shirts, TShirts & Tops",,14954.0,Fall,Casual,14954.jpg
,Men,Accessories,White,Watches,Other,,41043.0,Winter,Casual,41043.jpg
,Women,Personal Care,Green,Fragrance,Other,,58988.0,Spring,Casual,58988.jpg
,Men,Footwear,Black,Shoes,Other,,15061.0,Summer,Formal,15061.jpg
,Men,Apparel,Navy Blue,Bottomwear,"Pants, Sweatpants, Leggings & Jeggings",,17946.0,Fall,Sports,17946.jpg
,Women,Apparel,Green,Loungewear and Nightwear,Other,,52390.0,Winter,Casual,52390.jpg
,Men,Apparel,Yellow,Topwear,"Shirts, TShirts & Tops",,4973.0,Summer,Casual,4973.jpg
,Women,Footwear,Red,Shoes,Other,,22256.0,Fall,Casual,22256.jpg
,Men,Apparel,Blue,Topwear,"Shirts, TShirts & Tops",,5982.0,Summer,Casual,5982.jpg
,Men,Apparel,Blue,Topwear,"Shirts, TShirts & Tops",,29711.0,Summer,Formal,29711.jpg
,Men,Accessories,Orange,Watches,Other,,11196.0,Winter,Casual,11196.jpg
,Men,Accessories,Black,Watches,Other,,19762.0,Winter,Casual,19762.jpg
,Men,Accessories,Black,Watches,Other,,33897.0,Winter,Casual,33897.jpg
,Women,Apparel,Pink,Topwear,"Shirts, TShirts & Tops",,52157.0,Summer,Casual,52157.jpg
,Women,Footwear,Blue,Shoes,Other,,56921.0,Winter,Casual,56921.jpg
,Women,Apparel,Orange,Topwear,Other,,12116.0,Fall,Ethnic,12116.jpg
,Women,Apparel,Black,Innerwear,Other,,59721.0,Summer,Casual,59721.jpg
,Men,Apparel,Green,Topwear,"Shirts, TShirts & Tops",,13865.0,Fall,Casual,13865.jpg
,Men,Apparel,Green,Topwear,"Shirts, TShirts & Tops",,7922.0,Fall,Casual,7922.jpg
,Unisex,Accessories,Black,Bags,Other,,7111.0,Winter,Casual,7111.jpg
,Men,Apparel,Purple,Topwear,"Shirts, TShirts & Tops",,10361.0,Fall,Casual,10361.jpg
,Men,Apparel,Black,Topwear,"Shirts, TShirts & Tops",,30332.0,Summer,Casual,30332.jpg
,Women,Footwear,Yellow,Shoes,Other,,13552.0,Winter,Casual,13552.jpg
,Men,Apparel,Black,Topwear,"Shirts, TShirts & Tops",,34403.0,Summer,Casual,34403.jpg
,Men,Apparel,Navy Blue,Topwear,"Shirts, TShirts & Tops",,41597.0,Summer,Casual,41597.jpg
,Men,Footwear,Grey,Shoes,Other,,17041.0,Fall,Casual,17041.jpg
,Women,Apparel,White,Topwear,"Shirts, TShirts & Tops",,18629.0,Summer,Casual,18629.jpg
,Men,Accessories,Black,Eyewear,Other,,40005.0,Winter,Casual,40005.jpg
,Unisex,Footwear,Navy Blue,Flip Flops,Other,,23124.0,Spring,Casual,23124.jpg
,Women,Footwear,Off White,Shoes,Other,,17489.0,Fall,Casual,17489.jpg
,Unisex,Accessories,Grey,Bags,Other,,7103.0,Winter,Casual,7103.jpg
,Women,Apparel,Mustard,Topwear,Other,,58696.0,Summer,Ethnic,58696.jpg
,Unisex,Accessories,Brown,Eyewear,Other,,58528.0,Winter,Casual,58528.jpg
,Men,Accessories,Purple,Ties,Other,,50283.0,Summer,Formal,50283.jpg
,Men,Apparel,White,Topwear,"Shirts, TShirts & Tops",,3410.0,Summer,Casual,3410.jpg
,Men,Apparel,Yellow,Topwear,"Shirts, TShirts & Tops",,19791.0,Winter,Casual,19791.jpg
,Unisex,Apparel,Pink,Topwear,"Shirts, TShirts & Tops",,4304.0,Summer,Casual,4304.jpg
,Men,Footwear,Black,Sandal,Other,,39737.0,Summer,Casual,39737.jpg
,Men,Apparel,Blue,Topwear,"Shirts, TShirts & Tops",,11993.0,Fall,Casual,11993.jpg
,Men,Apparel,Blue,Innerwear,Other,,57016.0,Summer,Casual,57016.jpg
,Women,Apparel,Black,Topwear,"Shirts, TShirts & Tops",,21591.0,Summer,Casual,21591.jpg
,Men,Apparel,Green,Topwear,"Coats, Jackets & Truckers",,5560.0,Summer,Sports,5560.jpg
,Men,Footwear,Brown,Shoes,Other,,33692.0,Winter,Formal,33692.jpg
,Women,Apparel,Blue,Saree,Other,,52902.0,Fall,Ethnic,52902.jpg
,Women,Apparel,Green,Saree,Other,,52980.0,Fall,Ethnic,52980.jpg
,Women,Apparel,Orange,Topwear,Other,,28745.0,Summer,Ethnic,28745.jpg
,Women,Accessories,Black,Watches,Other,,56317.0,Winter,Casual,56317.jpg
,Women,Personal Care,Brown,Lips,Other,,56072.0,Spring,Casual,56072.jpg
,Women,Footwear,Orange,Shoes,Other,,56923.0,Winter,Casual,56923.jpg
,Women,Accessories,Silver,Jewellery,Other,,31705.0,Winter,Ethnic,31705.jpg
,Unisex,Accessories,Black,Bags,Other,,8352.0,Winter,Travel,8352.jpg
,Women,Accessories,Silver,Jewellery,Other,,52186.0,Fall,Casual,52186.jpg
,Women,Apparel,Blue,Topwear,Other,,30877.0,Summer,Ethnic,30877.jpg
,Women,Apparel,Teal,Topwear,Other,,30931.0,Summer,Ethnic,30931.jpg
,Men,Apparel,Teal,Topwear,"Shirts, TShirts & Tops",,7803.0,Fall,Casual,7803.jpg
,Men,Apparel,Charcoal,Topwear,"Shirts, TShirts & Tops",,19191.0,Summer,Casual,19191.jpg
,Women,Accessories,Red,Watches,Other,,59275.0,Winter,Casual,59275.jpg
,Women,Apparel,Orange,Topwear,Other,,15094.0,Fall,Ethnic,15094.jpg
,Men,Apparel,Black,Topwear,"Shirts, TShirts & Tops",,10044.0,Fall,Casual,10044.jpg
,Men,Footwear,Blue,Shoes,Other,,6805.0,Summer,Casual,6805.jpg
,Men,Apparel,White,Topwear,"Shirts, TShirts & Tops",,12367.0,Fall,Formal,12367.jpg
,Men,Footwear,Black,Shoes,Other,,41836.0,Summer,Casual,41836.jpg
,Boys,Apparel,Blue,Topwear,"Shirts, TShirts & Tops",,35454.0,Summer,Casual,35454.jpg
,Women,Apparel,Black,Bottomwear,"Pants, Sweatpants, Leggings & Jeggings",,48497.0,Winter,Casual,48497.jpg
,Women,Accessories,White,Watches,Other,,10392.0,Winter,Casual,10392.jpg
,Women,Apparel,Purple,Innerwear,Other,,59734.0,Summer,Casual,59734.jpg
,Men,Apparel,Purple,Topwear,"Shirts, TShirts & Tops",,13873.0,Fall,Casual,13873.jpg
,Women,Footwear,Gold,Shoes,Other,,51762.0,Winter,Casual,51762.jpg
,Men,Apparel,Grey,Topwear,"Shirts, TShirts & Tops",,38608.0,Summer,Casual,38608.jpg
,Women,Footwear,Gold,Shoes,Other,,13546.0,Spring,Casual,13546.jpg
,Men,Apparel,Black,Topwear,Other,,56697.0,Summer,Ethnic,56697.jpg
,Men,Apparel,Black,Topwear,"Shirts, TShirts & Tops",,10186.0,Fall,Casual,10186.jpg
,Men,Accessories,Grey,Eyewear,Other,,51667.0,Winter,Casual,51667.jpg
,Women,Accessories,Grey,Eyewear,Other,,38204.0,Winter,Casual,38204.jpg
,Women,Footwear,Blue,Shoes,Other,,53145.0,Winter,Casual,53145.jpg
,Men,Accessories,Blue,Headwear,Other,,41855.0,Summer,Casual,41855.jpg
,Men,Apparel,Blue,Topwear,"Shirts, TShirts & Tops",,18935.0,Fall,Casual,18935.jpg
,Men,Apparel,White,Topwear,"Shirts, TShirts & Tops",,9466.0,Fall,Formal,9466.jpg
,Men,Apparel,Maroon,Topwear,"Shirts, TShirts & Tops",,4194.0,Summer,Casual,4194.jpg
,Unisex,Accessories,Red,Bags,Other,,38142.0,Summer,Casual,38142.jpg
,Men,Footwear,Brown,Sandal,Other,,7256.0,Fall,Casual,7256.jpg
,Men,Apparel,Navy Blue,Topwear,"Shirts, TShirts & Tops",,9266.0,Fall,Casual,9266.jpg
,Women,Personal Care,Olive,Makeup,Other,,49165.0,Spring,Casual,49165.jpg
,Men,Apparel,Red,Topwear,"Shirts, TShirts & Tops",,53775.0,Summer,Casual,53775.jpg
,Women,Apparel,Black,Topwear,"Shirts, TShirts & Tops",,41791.0,Summer,Casual,41791.jpg
,Men,Apparel,Green,Topwear,"Shirts, TShirts & Tops",,17570.0,Fall,Formal,17570.jpg
,Women,Accessories,Black,Wallets,Other,,52781.0,Fall,Casual,52781.jpg
,Men,Footwear,Black,Shoes,Other,,40472.0,Fall,Sports,40472.jpg
,Men,Apparel,White,Topwear,"Shirts, TShirts & Tops",,31015.0,Winter,Formal,31015.jpg
,Men,Apparel,Grey,Topwear,"Shirts, TShirts & Tops",,16465.0,Fall,Casual,16465.jpg
,Men,Apparel,Blue,Bottomwear,Jeans,,54800.0,Summer,Casual,54800.jpg
,Men,Apparel,Khaki,Bottomwear,"Pants, Sweatpants, Leggings & Jeggings",,27604.0,Summer,Casual,27604.jpg
,Men,Apparel,Navy Blue,Bottomwear,Other,,9769.0,Fall,Casual,9769.jpg
,Women,Apparel,Green,Topwear,Other,,18302.0,Fall,Ethnic,18302.jpg
,Men,Footwear,Black,Shoes,Other,,46795.0,Summer,Formal,46795.jpg
,Men,Apparel,Blue,Topwear,"Shirts, TShirts & Tops",,59819.0,Summer,Casual,59819.jpg
,Men,Apparel,Blue,Bottomwear,Jeans,,11287.0,Summer,Casual,11287.jpg
,Men,Apparel,Black,Topwear,"Shirts, TShirts & Tops",,2855.0,Summer,Casual,2855.jpg
,Men,Accessories,Blue,Watches,Other,,46736.0,Winter,Casual,46736.jpg
,Boys,Apparel,Off White,Topwear,"Shirts, TShirts & Tops",,48251.0,Summer,Casual,48251.jpg
,Girls,Apparel,White,Topwear,"Shirts, TShirts & Tops",,36207.0,Summer,Casual,36207.jpg
,Men,Accessories,Brown,Accessories,Other,,31204.0,Summer,Casual,31204.jpg
,Men,Footwear,White,Shoes,Other,,26610.0,Summer,Sports,26610.jpg
,Men,Footwear,Navy Blue,Shoes,Other,,6387.0,Summer,Sports,6387.jpg
,Women,Accessories,Brown,Eyewear,Other,,28399.0,Winter,Casual,28399.jpg
,Women,Apparel,Pink,Topwear,"Shirts, TShirts & Tops",,25043.0,Fall,Sports,25043.jpg
,Men,Apparel,Blue,Topwear,"Shirts, TShirts & Tops",,10005.0,Fall,Sports,10005.jpg
,Men,Apparel,Green,Topwear,Other,,24756.0,Fall,Casual,24756.jpg
,Women,Apparel,White,Topwear,"Shirts, TShirts & Tops",,34438.0,Summer,Casual,34438.jpg
,Women,Accessories,Silver,Jewellery,Other,,58110.0,Fall,Casual,58110.jpg
,Men,Apparel,White,Topwear,"Shirts, TShirts & Tops",,9710.0,Fall,Casual,9710.jpg
,Men,Footwear,White,Shoes,Other,,12705.0,Fall,Sports,12705.jpg
,Men,Apparel,Blue,Topwear,"Shirts, TShirts & Tops",,57289.0,Summer,Casual,57289.jpg
,Unisex,Footwear,Purple,Flip Flops,Other,,40295.0,Fall,Casual,40295.jpg
,Women,Personal Care,Brown,Lips,Other,,55982.0,Spring,Casual,55982.jpg
,Unisex,Accessories,Purple,Eyewear,Other,,23750.0,Winter,Casual,23750.jpg
,Men,Accessories,Red,Accessories,Other,,19933.0,Fall,Formal,19933.jpg
,Men,Accessories,Brown,Accessories,Other,,31192.0,Summer,Casual,31192.jpg
,Men,Accessories,Copper,Eyewear,Other,,29957.0,Winter,Casual,29957.jpg
,Men,Apparel,Grey,Bottomwear,Shorts,,14320.0,Fall,Sports,14320.jpg
,Men,Footwear,White,Shoes,Other,,2196.0,Fall,Sports,2196.jpg
,Women,Apparel,Green,Loungewear and Nightwear,Other,,55806.0,Summer,Casual,55806.jpg
,Women,Apparel,Purple,Topwear,"Shirts, TShirts & Tops",,11035.0,Fall,Casual,11035.jpg
,Women,Apparel,Lavender,Topwear,Other,,27105.0,Summer,Ethnic,27105.jpg
,Men,Footwear,Black,Shoes,Other,,40321.0,Summer,Sports,40321.jpg
,Women,Personal Care,Rose,Makeup,Other,,56615.0,Spring,Casual,56615.jpg
,Men,Footwear,Black,Shoes,Other,,12870.0,Spring,Casual,12870.jpg
,Men,Accessories,Grey,Watches,Other,,45872.0,Winter,Casual,45872.jpg
,Women,Apparel,Pink,Bottomwear,Shorts,,26985.0,Summer,Casual,26985.jpg
,Women,Personal Care,Pink,Fragrance,Other,,58966.0,Spring,Casual,58966.jpg
,Men,Apparel,Khaki,Bottomwear,"Pants, Sweatpants, Leggings & Jeggings",,16018.0,Fall,Casual,16018.jpg
,Unisex,Accessories,White,Headwear,Other,,9434.0,Fall,Casual,9434.jpg
,Women,Personal Care,Pink,Fragrance,Other,,46706.0,Spring,Casual,46706.jpg
,Women,Personal Care,Brown,Lips,Other,,49149.0,Spring,Casual,49149.jpg
,Men,Apparel,Blue,Topwear,"Shirts, TShirts & Tops",,41661.0,Summer,Formal,41661.jpg
,Boys,Apparel,Blue,Topwear,"Shirts, TShirts & Tops",,4210.0,Summer,Casual,4210.jpg
,Men,Footwear,Black,Shoes,Other,,29249.0,Summer,Sports,29249.jpg
,Women,Footwear,White,Flip Flops,Other,,44735.0,Spring,Casual,44735.jpg
,Women,Apparel,Grey,Topwear,"Shirts, TShirts & Tops",,13159.0,Fall,Casual,13159.jpg
,Men,Apparel,Red,Topwear,"Shirts, TShirts & Tops",,4097.0,Fall,Sports,4097.jpg
,Men,Apparel,Blue,Topwear,"Shirts, TShirts & Tops",,25530.0,Summer,Casual,25530.jpg
,Women,Footwear,White,Shoes,Other,,22113.0,Fall,Sports,22113.jpg
,Men,Apparel,Grey,Topwear,"Shirts, TShirts & Tops",,13513.0,Fall,Casual,13513.jpg
,Women,Apparel,Cream,Innerwear,Other,,19359.0,Summer,Casual,19359.jpg
,Men,Accessories,Brown,Wallets,Other,,52807.0,Summer,Casual,52807.jpg
,Women,Apparel,Green,Saree,Other,,59597.0,Fall,Ethnic,59597.jpg
,Women,Apparel,White,Topwear,"Shirts, TShirts & Tops",,18898.0,Fall,Casual,18898.jpg
,Women,Accessories,Silver,Watches,Other,,39375.0,Winter,Casual,39375.jpg
,Men,Apparel,White,Innerwear,Other,,28032.0,Summer,Casual,28032.jpg
,Men,Footwear,Black,Shoes,Other,,43873.0,Summer,Casual,43873.jpg
,Men,Apparel,Navy Blue,Topwear,"Shirts, TShirts & Tops",,3849.0,Summer,Casual,3849.jpg
,Men,Accessories,Gold,Watches,Other,,10583.0,Winter,Formal,10583.jpg
,Girls,Apparel,Pink,Dress,Skirts & Dresses,,2707.0,Summer,Casual,2707.jpg
,Men,Apparel,Grey,Bottomwear,"Pants, Sweatpants, Leggings & Jeggings",,16613.0,Fall,Formal,16613.jpg
,Women,Apparel,Grey,Topwear,"Shirts, TShirts & Tops",,48512.0,Summer,Casual,48512.jpg
,Men,Apparel,Blue,Topwear,"Shirts, TShirts & Tops",,9069.0,Fall,Formal,9069.jpg
,Men,Accessories,Cream,Watches,Other,,40515.0,Winter,Casual,40515.jpg
,Girls,Apparel,White,Topwear,"Shirts, TShirts & Tops",,42590.0,Summer,Casual,42590.jpg
,Men,Footwear,Black,Shoes,Other,,55624.0,Summer,Formal,55624.jpg
,Men,Apparel,Blue,Topwear,"Shirts, TShirts & Tops",,51404.0,Summer,Casual,51404.jpg
,Unisex,Accessories,Blue,Watches,Other,,22943.0,Winter,Casual,22943.jpg
,Women,Accessories,Green,Wallets,Other,,33401.0,Summer,Casual,33401.jpg
,Women,Accessories,Silver,Jewellery,Other,,59528.0,Summer,Casual,59528.jpg
,Men,Accessories,Black,Watches,Other,,31861.0,Winter,Casual,31861.jpg
,Women,Accessories,White,Watches,Other,,49329.0,Winter,Casual,49329.jpg
,Women,Apparel,Pink,Topwear,Other,,50343.0,Summer,Ethnic,50343.jpg
,Women,Apparel,Yellow,Loungewear and Nightwear,Other,,52375.0,Winter,Casual,52375.jpg
,Men,Apparel,Blue,Topwear,"Shirts, TShirts & Tops",,38804.0,Summer,Casual,38804.jpg
,Women,Footwear,Beige,Shoes,Other,,59147.0,Fall,Casual,59147.jpg
,Men,Apparel,White,Bottomwear,Shorts,,40085.0,Winter,Casual,40085.jpg
,Women,Apparel,Blue,Innerwear,Other,,52485.0,Summer,Casual,52485.jpg
,Women,Apparel,Cream,Topwear,Other,,23214.0,Fall,Ethnic,23214.jpg
,Women,Apparel,Brown,Topwear,Other,,54080.0,Summer,Ethnic,54080.jpg
,Men,Apparel,Blue,Topwear,"Shirts, TShirts & Tops",,19651.0,Summer,Casual,19651.jpg
,Men,Accessories,Brown,Eyewear,Other,,21327.0,Winter,Casual,21327.jpg
,Women,Footwear,Gold,Shoes,Other,,54135.0,Winter,Casual,54135.jpg
,Men,Footwear,Brown,Shoes,Other,,22836.0,Summer,Casual,22836.jpg
,Men,Footwear,White,Shoes,Other,,26697.0,Fall,Casual,26697.jpg
,Men,Apparel,Maroon,Topwear,"Shirts, TShirts & Tops",,10612.0,Fall,Casual,10612.jpg
,Women,Apparel,Yellow,Topwear,"Shirts, TShirts & Tops",,27261.0,Summer,Casual,27261.jpg
,Men,Apparel,Green,Topwear,"Shirts, TShirts & Tops",,9251.0,Fall,Formal,9251.jpg
,Unisex,Footwear,Blue,Shoes,Other,,1649.0,Spring,Casual,1649.jpg
,Men,Footwear,Black,Shoes,Other,,7239.0,Fall,Formal,7239.jpg
,Women,Apparel,Navy Blue,Saree,Other,,42331.0,Summer,Ethnic,42331.jpg
,Women,Accessories,White,Watches,Other,,26352.0,Winter,Casual,26352.jpg
,Men,Footwear,Black,Shoes,Other,,44744.0,Summer,Casual,44744.jpg
,Men,Accessories,White,Watches,Other,,23294.0,Winter,Casual,23294.jpg
,Unisex,Accessories,Black,Eyewear,Other,,8636.0,Winter,Casual,8636.jpg
,Boys,Apparel,White,Topwear,"Shirts, TShirts & Tops",,39316.0,Summer,Casual,39316.jpg
,Men,Apparel,Mustard,Topwear,Other,,30769.0,Summer,Ethnic,30769.jpg
,Men,Accessories,Black,Watches,Other,,37305.0,Summer,Casual,37305.jpg
